1,train,0.958949885164,validation,1.00322997778
2,train,0.688913866287,validation,0.755050873165
3,train,0.597955788525,validation,0.676843742759
4,train,0.543905401246,validation,0.6334303898
5,train,0.505057804597,validation,0.603532377524
6,train,0.474239570064,validation,0.580622138441
7,train,0.448336782693,validation,0.56198978977
8,train,0.425757452665,validation,0.546215266884
9,train,0.405613405283,validation,0.532474424569
10,train,0.387368615823,validation,0.520265626645
11,train,0.370664207656,validation,0.509264584732
12,train,0.355240103431,validation,0.49924748327
13,train,0.340903091952,validation,0.490050833108
14,train,0.327509903356,validation,0.481550636825
15,train,0.31495330406,validation,0.473653111869
16,train,0.303149845783,validation,0.466291844141
17,train,0.292030862906,validation,0.459424925163
18,train,0.281537211379,validation,0.453027601952
19,train,0.271616523644,validation,0.447083876298
20,train,0.262221674068,validation,0.441581387888
21,train,0.253309953493,validation,0.436508389637
22,train,0.244842963401,validation,0.431850859131
23,train,0.236786842293,validation,0.427590440225
24,train,0.229112300468,validation,0.423704594839
25,train,0.221794361869,validation,0.420168813477
26,train,0.214811854984,validation,0.416959512116
27,train,0.208146553702,validation,0.414056131969
28,train,0.201781956469,validation,0.411441549144
29,train,0.195702105211,validation,0.409100877832
30,train,0.189891038077,validation,0.40701968728
31,train,0.184333057348,validation,0.405182833595
32,train,0.179013439748,validation,0.403574316346
33,train,0.173919061941,validation,0.402177707601
34,train,0.169038559186,validation,0.400976611508
35,train,0.164361886799,validation,0.399955050817
36,train,0.159879555652,validation,0.399097928303
37,train,0.155582103405,validation,0.39839147322
38,train,0.151460083342,validation,0.397823356103
39,train,0.147504341859,validation,0.397382472135
40,train,0.143706275282,validation,0.397058735078
41,train,0.140057966906,validation,0.396843058703
42,train,0.13655222166,validation,0.396727416622
43,train,0.133182523287,validation,0.396704831629
44,train,0.129942935586,validation,0.396769254646
45,train,0.126827975367,validation,0.396915375543
46,train,0.123832487313,validation,0.397138420021
47,train,0.120951544732,validation,0.397433965363
48,train,0.1181803869,validation,0.397797790213
49,train,0.115514389331,validation,0.398225770103
50,train,0.112949055102,validation,0.398713830795
51,train,0.110480015595,validation,0.399257962997
52,train,0.108103033652,validation,0.399854285136
53,train,0.105814006375,validation,0.400499128079
54,train,0.103608967342,validation,0.401189115059
55,train,0.101484089207,validation,0.401921218957
56,train,0.0994356881094,validation,0.402692789525
57,train,0.0974602309994,validation,0.403501550176
58,train,0.0955543461808,validation,0.404345567343
59,train,0.0937148360864,validation,0.405223197043
60,train,0.0919386899486,validation,0.406133014772
61,train,0.0902230928285,validation,0.40707373658
62,train,0.0885654270764,validation,0.408044140627
63,train,0.086963263405,validation,0.409042998952
64,train,0.0854143415577,validation,0.410069028066
65,train,0.083916544139,validation,0.411120863932
66,train,0.0824678696222,validation,0.412197062281
67,train,0.0810664102687,validation,0.413296119983
68,train,0.0797103378421,validation,0.414416509187
69,train,0.0783978964609,validation,0.415556714671
70,train,0.0771273997153,validation,0.416715266542
71,train,0.0758972289852,validation,0.417890763972
72,train,0.0747058310599,validation,0.419081889279
73,train,0.0735517145933,validation,0.420287414029
74,train,0.0724334458835,validation,0.421506199704
75,train,0.0713496447927,validation,0.422737195228
76,train,0.0702989814723,validation,0.42397943286
77,train,0.0692801742089,validation,0.425232023181
78,train,0.0682919883546,validation,0.426494149372
79,train,0.0673332360674,validation,0.427765060749
80,train,0.0664027764798,validation,0.429044065516
81,train,0.0654995159334,validation,0.430330522831
82,train,0.0646224079955,validation,0.431623834424
83,train,0.0637704530894,validation,0.432923436116
84,train,0.0629426976719,validation,0.434228789615
85,train,0.0621382329702,validation,0.435539374976
86,train,0.0613561933426,validation,0.436854684012
87,train,0.0605957543539,validation,0.438174214892
88,train,0.0598561306607,validation,0.439497468065
89,train,0.0591365738018,validation,0.440823943558
90,train,0.0584363699743,validation,0.44215313961
91,train,0.0577548378626,validation,0.443484552557
92,train,0.0570913265692,validation,0.444817677773
93,train,0.056445213681,validation,0.446152011474
94,train,0.0558159034875,validation,0.447487053122
95,train,0.0552028253577,validation,0.448822308185
96,train,0.0546054322695,validation,0.45015729101
97,train,0.0540231994832,validation,0.451491527607
98,train,0.0534556233448,validation,0.452824558177
99,train,0.0529022202045,validation,0.454155939266
100,train,0.0523625254341,validation,0.455485245496
